,0,1,2,3,train_loss,val_loss
276,128,16.0,128.0,4.0,0.23132397606908633,0.7808452260494232
277,8,4.0,64.0,,0.3451594652776663,0.8593385469913483
278,64,8.0,64.0,,0.30366785214389913,0.9748233664035797
279,8,64.0,8.0,128.0,0.33417690627446617,1.5770830139517784
280,8,4.0,,,0.3754084045148341,1.0812064400315284
281,128,32.0,32.0,,0.21320478606476656,0.6566139721870422
282,128,32.0,32.0,128.0,0.25941737937498677,0.7052449086308479
283,2,4.0,64.0,4.0,0.4796425852582951,0.819593560397625
284,4,2.0,32.0,4.0,0.4483572735414079,0.9206521591544151
285,8,32.0,,,0.33279895217958577,1.1836929041147233
286,16,256.0,32.0,,0.22656243453172073,0.8302184224128724
287,64,64.0,32.0,32.0,0.21506746536038765,0.6973511070013046
288,4,32.0,256.0,32.0,0.4152025287255073,1.0347881338000298
289,4,2.0,4.0,,0.47987951899446935,0.8669325116276742
290,4,2.0,,,0.4282434514112371,0.9159579390287399
291,8,64.0,128.0,2.0,1.6309769291866123,1.5657179594039916
292,128,4.0,64.0,32.0,1.6245320493325386,1.5739125466346742
293,128,16.0,128.0,64.0,0.33702671835037035,0.9433616757392883
294,8,8.0,4.0,,0.3644195439393805,0.8735002920031547
295,64,8.0,2.0,,0.24886549890370083,0.6676523771882057
296,4,32.0,4.0,,0.40100106227793025,1.2920137503743172
297,4,256.0,64.0,,0.3961967605468578,0.6876626712083816
298,2,8.0,16.0,16.0,0.4693555964043141,0.9426653465628624
299,256,16.0,8.0,,0.19803631399986066,0.777597286105156
300,64,128.0,,,0.20248834268927532,0.5817032432556153
301,256,16.0,128.0,16.0,0.23629294586267427,0.581896108686924
302,64,8.0,4.0,,0.24750818776212505,0.690559312403202
303,256,2.0,,,1.6300017843463406,1.5654068028926849
304,4,32.0,,,0.3914876687247272,0.9338667139410972
305,64,32.0,64.0,,0.23649277774982433,0.7424517333507538
306,128,256.0,64.0,8.0,0.18726031786577227,0.7119381982088089
307,256,128.0,16.0,,0.20468550514119976,0.7839076921343804
308,16,8.0,16.0,128.0,0.3051930779825739,0.8665107634663581
309,64,32.0,128.0,,0.24604049122301458,1.0010769459605218
310,16,16.0,256.0,,0.30771584360166626,1.053173681795597
311,8,64.0,2.0,,1.634200944821481,1.5680821406841279
312,4,64.0,,,0.4116025728663115,1.0779063069820405
313,256,128.0,256.0,,0.22357226867274882,0.5378509098291397
314,4,16.0,64.0,,0.40081795679515303,1.1900635772943498
315,4,128.0,32.0,,0.3985288032273172,1.3646902978420257
316,16,128.0,2.0,256.0,0.2518628251614089,0.749349654018879
317,256,64.0,8.0,,0.19627321909208678,0.6467944137752056
318,256,64.0,32.0,128.0,0.2264588546022636,0.8198697432875633
319,8,8.0,64.0,64.0,0.33202376743523343,1.0763633969426154
320,128,64.0,16.0,2.0,0.1933891172175442,0.6174867364764214
321,2,4.0,4.0,,0.4974868911497164,0.4843530949950218
322,64,4.0,256.0,32.0,0.3317159240183799,0.8132713213562965
323,16,4.0,256.0,8.0,0.31811012527891236,0.761464202105999
324,32,4.0,2.0,,0.36231356408955107,0.6906431022286416
325,8,128.0,2.0,32.0,0.32965126164469893,1.0835370010137557
326,2,2.0,8.0,,0.4725633565023667,0.7987613305449486
327,32,16.0,4.0,256.0,0.25086872254712156,0.8273750376701355
328,128,32.0,16.0,256.0,0.24201373573358484,0.7443581289052963
329,16,256.0,4.0,,0.23146153272145006,0.7550360673666
330,64,4.0,128.0,,0.25766950794595156,0.6439338827133179
331,128,16.0,4.0,16.0,0.2232716319119698,0.7276534953713417
332,4,128.0,4.0,2.0,0.39854199863050616,0.7916927820444107
333,4,16.0,256.0,64.0,0.39009772592663844,0.666081061065197
334,16,256.0,2.0,,0.22123020542163002,0.8608159157633781
335,16,32.0,8.0,,0.26274048979854053,0.9170244452357292
336,256,64.0,4.0,4.0,0.19816539562235455,0.7215730312466622
337,32,128.0,8.0,,0.2143269190062323,0.8011957466602325
338,32,64.0,4.0,64.0,0.2572418229419643,0.7983634942770004
339,2,256.0,64.0,,0.475693742061337,0.5956921720504761
340,16,256.0,128.0,,0.2550393659934684,0.866665760576725
341,128,32.0,16.0,,0.2095570172539398,0.6979480022192002
342,8,2.0,16.0,4.0,0.3667689160302783,0.634757237136364
343,32,256.0,64.0,4.0,0.1939980669497303,0.9553451389074326
344,4,128.0,128.0,128.0,0.40776381176399923,0.8606652000546455
345,32,256.0,256.0,2.0,1.6271011654378507,1.5672191512584686
346,2,64.0,64.0,16.0,0.5073410522818099,0.5739506223797798
347,2,16.0,32.0,256.0,0.4698308971387925,0.9309557625651359
348,2,2.0,8.0,256.0,0.4831144187646346,0.7855515158176423
349,256,256.0,256.0,8.0,0.21010286175788584,0.7621492075920105
350,16,16.0,8.0,,0.26684717634963845,0.8143012565374375
351,128,256.0,2.0,256.0,0.23343292333450294,0.8056370428204537
352,256,16.0,16.0,128.0,0.24936834809240263,0.8501386526226997
353,64,16.0,32.0,,0.23110869532781955,0.6294569775462151
354,8,16.0,16.0,2.0,0.31125881596266153,0.6786287099123001
355,128,4.0,64.0,,0.2960872391624492,0.9247963988780975
356,4,256.0,128.0,,0.38134248116881936,0.876740030348301
357,2,64.0,2.0,,1.6243173448542922,1.5657847940921783
358,2,4.0,32.0,8.0,0.5028410575933011,0.5293344846367836
359,256,32.0,4.0,128.0,0.2263388738204503,0.7534609767794609
360,2,32.0,32.0,8.0,0.4613269586919879,0.8364849993586541
361,32,16.0,16.0,,0.23394485045081093,0.7287069983780384
362,16,32.0,256.0,,0.27491851428998243,0.6897224238514901
363,128,128.0,256.0,4.0,0.21313304861044158,0.7271953332424164
364,256,256.0,16.0,,0.1903980725592647,0.821257365345955
365,2,128.0,16.0,8.0,0.49144590149971945,0.7892361515760422
366,2,128.0,16.0,,0.49016238006686863,0.6932581579685211
367,64,128.0,64.0,256.0,0.2212667705789216,0.6509377083182335
368,128,32.0,256.0,,0.24932900434585165,0.7856388673186302
369,64,16.0,8.0,,0.21825220256724073,0.8996088433265687
370,8,2.0,128.0,256.0,0.3835985609763929,1.0650583946704864
371,8,16.0,8.0,,0.3482141297098878,0.9948493763804436
372,32,32.0,8.0,,0.23902900671856522,0.679161223769188
373,16,256.0,256.0,,0.24411341853088306,0.6308875945210457
374,8,2.0,8.0,64.0,0.41576584899220526,0.9256459161639213
375,64,128.0,64.0,64.0,0.2192675739689621,0.8222243559360504
376,16,8.0,128.0,8.0,0.31096173148789336,0.7886685451865196
377,256,2.0,32.0,,0.29744586738974454,0.8355939173698426
378,2,256.0,64.0,2.0,0.4772949394887062,0.5947609549760818
379,256,2.0,256.0,,0.3373514994870772,0.887749374806881
380,4,2.0,32.0,64.0,0.427592572199854,0.5598047831654549
381,64,4.0,64.0,,0.2816791494190797,0.708877471089363
382,32,4.0,,,0.29887797405913225,0.6546747842431069
383,128,128.0,2.0,256.0,0.2457932587916434,0.672347432076931
384,128,8.0,,,0.23323257220992255,0.5916886526346207
385,4,128.0,8.0,,0.41916929051008367,0.7769598335027694
386,64,4.0,128.0,4.0,0.33003250452478666,0.694544471502304
387,16,4.0,8.0,32.0,0.358473632771184,0.7700783067941666
388,2,128.0,32.0,2.0,0.4816764178898406,0.7007898476719856
389,8,16.0,128.0,,0.33193775501157263,1.0590787160396575
390,32,2.0,4.0,128.0,0.2802375021491985,0.8686498951911926
391,64,128.0,16.0,,0.20384769439404457,0.6076299074292183
392,16,128.0,4.0,,0.23672261646874757,0.8539896941184998
393,64,8.0,32.0,64.0,0.3347725494731861,0.7926134437322616
394,256,16.0,128.0,128.0,0.2399454037679472,0.611734247803688
395,8,256.0,256.0,16.0,0.3027096001467287,0.5775420132279396
396,32,2.0,,,1.6282520432522238,1.5636334753036498
397,128,128.0,64.0,4.0,0.21460139186358762,0.8721735420823097
398,256,8.0,16.0,,0.2697005097026513,0.6449550953507424
399,8,128.0,2.0,,0.3245224452611767,0.6799968340992928
400,8,256.0,4.0,256.0,0.3279043084808972,1.0045474180579186
401,128,64.0,2.0,,1.6311139479324681,1.5649841189384461
402,256,256.0,128.0,,0.21034503330173535,0.8308074593544006
403,8,32.0,64.0,,0.31176695413700234,0.9271632373332978
404,256,16.0,128.0,64.0,0.25022384073567816,0.7488171774148941
405,32,4.0,64.0,2.0,1.625569751963811,1.5672378242015839
406,32,16.0,32.0,16.0,0.24652737307197653,0.8535947108268738
407,32,32.0,2.0,,1.6272244366164068,1.5662245571613311
408,8,256.0,256.0,32.0,0.3207299833051303,1.1560113102197647
409,16,128.0,256.0,2.0,0.24399132862973139,0.8854366910457611
410,256,16.0,16.0,256.0,0.24280178308404032,0.7666173726320267
411,4,32.0,2.0,,1.6318553117183803,1.5624120879173278
412,2,128.0,2.0,256.0,1.6249603882576784,1.5738418126106262
413,8,32.0,4.0,,0.30444414350172627,0.863213701248169
414,128,256.0,256.0,32.0,0.221169215820161,0.745636864900589
415,128,2.0,4.0,,0.30116205005819335,0.8219451594352722
416,4,256.0,4.0,16.0,1.625226671653749,1.56603777885437
417,256,64.0,32.0,,0.20733633482963107,0.8703487861156464
418,8,256.0,16.0,,0.2947869603512274,1.0175568842887879
419,4,32.0,2.0,128.0,0.3965942668147666,0.7906313267350197
420,32,8.0,128.0,16.0,0.2554707595169264,0.6153132769465447
421,32,256.0,256.0,,0.21951683301034536,0.8427368646860123
422,4,32.0,256.0,4.0,0.41908045550341866,1.0103129398822785
423,8,128.0,32.0,,0.3064655275291607,1.3225884920358657
424,8,32.0,256.0,,0.33348325373188203,0.8371246585249901
