,0,1,2,3,train_loss,val_loss
190,64,8.0,2.0,,3.4920293264166666,5.0668248265852105
191,32,2.0,16.0,8.0,3.545667798821876,4.300366502219568
192,4,256.0,2.0,,14.268569850453451,8.903936532191606
193,16,8.0,256.0,,3.3439744594558563,4.73620926603675
194,4,256.0,64.0,,3.7852364210011715,5.224864572513362
195,32,128.0,,,2.907480844987971,5.17528315729421
196,32,2.0,8.0,32.0,3.5044130485698446,4.577799611674703
197,64,2.0,256.0,2.0,3.1401308216968555,4.743654519611079
198,2,8.0,4.0,32.0,4.42785561406802,3.793645714871262
199,256,64.0,4.0,8.0,2.9490894874506197,5.096255767157545
200,2,4.0,32.0,64.0,4.2268048073349345,3.492161919830934
201,32,4.0,32.0,16.0,3.450052216095429,4.836392266134853
202,2,32.0,,,4.332969809661794,3.581092842914488
203,16,64.0,2.0,256.0,3.0487551222398666,5.442615479353978
204,4,8.0,2.0,32.0,4.146975078277197,3.64446746972592
205,2,64.0,32.0,4.0,15.017021038762282,9.150912965173307
206,32,32.0,32.0,,3.026320386009135,5.259990461578834
207,8,64.0,32.0,,3.5721934650135814,4.739265723157188
208,2,64.0,4.0,64.0,4.1926131811008,3.4867830965052478
209,8,128.0,64.0,64.0,3.29675272006631,4.695608997137651
210,4,2.0,16.0,16.0,4.14671864926213,4.125236438823783
211,256,32.0,32.0,,2.767219716497417,5.178016886296479
212,4,2.0,,,7.960245630158412,4.989967651626339
213,64,8.0,32.0,2.0,3.2060457409809318,4.7805307076029155
214,4,4.0,256.0,,3.910602422718445,4.727411684704863
215,8,64.0,16.0,,3.515189079402967,5.0526280536081485
216,8,64.0,,,3.7154356596614018,5.016985889472392
217,8,64.0,64.0,,3.482708607654079,5.4718664092214215
218,256,32.0,32.0,32.0,2.79423477613785,5.079202770435292
219,64,8.0,,,3.31383764293724,4.3796414513367665
220,8,4.0,256.0,,3.5504458081363053,4.603891862099585
221,256,128.0,8.0,,2.6610483157150866,5.478001850040062
222,32,32.0,8.0,,3.2641845595423438,4.865117835344179
223,256,128.0,,,2.596181215929095,5.393392575370229
224,256,8.0,256.0,4.0,2.8005609297461347,4.94267784582532
225,128,256.0,4.0,,2.501492863855443,5.342448241386725
226,16,2.0,32.0,,3.7849242330961514,4.075021687078735
227,32,32.0,64.0,,3.1442243436415676,4.523316020563893
228,8,2.0,4.0,2.0,14.897127742981413,9.105981132647265
229,16,16.0,2.0,2.0,3.6450897849230994,4.946185344321573
230,128,4.0,4.0,,3.3233849307910974,4.716767222097386
231,128,256.0,,,2.536061671477535,5.234839937401854
232,256,64.0,16.0,64.0,2.71278434551502,5.451555476946675
233,2,128.0,2.0,4.0,4.543450698399648,3.784949360165907
234,128,4.0,8.0,8.0,3.2732676370256466,4.514341612412878
235,128,256.0,64.0,32.0,2.454058494542941,5.602406374468752
236,128,128.0,2.0,256.0,12.804543892311575,9.240669983262602
237,16,32.0,8.0,16.0,3.5920559852419816,5.103573055837465
238,256,64.0,,,2.7741640334136934,5.0433078248150975
239,64,128.0,32.0,32.0,2.657305019600744,5.63712969094515
240,16,8.0,2.0,16.0,3.661897897784442,4.795183932975583
241,8,4.0,16.0,128.0,3.8167380924036887,4.128165836794221
242,2,128.0,128.0,2.0,4.118788283575635,3.56171704519864
243,4,64.0,2.0,,3.9360386530560856,4.876867375911577
244,16,2.0,256.0,,3.4724734699635014,4.868449543351712
245,32,64.0,16.0,,3.163176217392904,4.767265683885502
246,4,4.0,128.0,32.0,3.9154855916671165,3.884589140745609
247,128,256.0,32.0,16.0,2.6392854272116764,5.269380731553486
248,8,8.0,128.0,128.0,3.6105285073525177,5.35659475642054
249,128,16.0,8.0,64.0,2.9935421695874784,5.346548284369967
