"","GPP","ET","SW","SOG","fS","fD","fW","fE","Throughfall","Interception","Snowmelt","Drainage","Canopywater","S"
"22",0,0.0127128613198829,174.111066374668,16.0861503413454,0,0.998078644226123,1,1,0,0,0,0,1.93646801539481,-4.29512013616812
"23",0,0.00530875242026331,174.111066374668,16.0861503413454,0,0.998645730631744,1,1,0,0,0,0,1.93115926297455,-4.97396143030725
"24",0,0.0107161045649699,174.111066374668,16.2869968336216,0,0.997733785096782,1,1,0,0,0,0,1.92044315840958,-5.8357858307402
"25",0,0.00328378709419296,174.111066374668,16.2871200760851,0,0.998686305564509,1,1,0,0,0,0,1.91715937131538,-6.42065057851539
"26",0,0.0112497593291627,174.111066374668,18.9885326462098,0,0.996846266794065,1,1,0,0,0,0,1.90590961198622,-6.06016414280019
"27",0,0.0186614788509991,174.111066374668,18.9885326462098,0,0.993392329879675,1,1,0,0,0,0,1.88724813313522,-5.80083691695717
"28",0,0.00826939536982901,174.111066374668,19.089790060063,0,0.995259790506151,1,1,0,0,0,0,1.87897873776539,-5.88642090584461
"29",0,0.00285775136157279,174.111066374668,21.3895189063431,0,0.999156280652594,1,1,0,0,0,0,1.87612098640382,-5.85589336333807
"30",0,0.00495489336236211,174.111066374668,28.1882258448288,0,0.995765756619837,1,1,0,0,0,0,1.87116609304146,-5.6354702480179
"31",0,0.0225087972662075,174.111066374668,30.5892599573589,0,0.989511813544659,1,1,0,0,0,0,1.84865729577525,-5.65575716881096
"32",0,0.0257906561110756,174.111066374668,30.5892599573589,0,0.989545773246582,1,1,0,0,0,0,1.82286663966417,-5.37667341847645
"33",0,0.0102935039401464,174.111066374668,30.5892599573589,0,0.998819009467165,1,1,0,0,0,0,1.81257313572403,-5.43619104267815
"34",0,0.0200824058761842,174.111066374668,30.5892599573589,0,0.998174329716778,1,1,0,0,0,0,1.79249072984784,-5.73745141961287
"35",0,0.00836170307518307,174.111066374668,30.5903547152755,0,0.99501296753352,1,1,0,0,0,0,1.78412902677266,-5.58256124607965
"36",0,0.0275286613744723,174.111066374668,32.2909598723829,0,0.985305342903564,1,1,0,0,0,0,1.75660036539819,-5.32249497509911
"37",0,0.00544150382785823,174.111066374668,32.2909598723829,0,0.995875908891884,1,1,0,0,0,0,1.75115886157033,-4.89573187585788
"38",0,0.0168272831594121,176.736262498295,31.9269363901565,0,0.995327373765467,1,1,2.26117264140139,1.23774769488328,0.364023482226466,0,2.9720792732942,-4.42006080744861
"39",0,0.0149970127248165,180.137882054099,31.200486816125,0,0.995561160550798,1,1,2.67516998177247,1.30862217044363,0.726449574031494,0,3.98118374066782,-3.96027714299529
"40",0,0.0138190198622641,180.137882054099,31.200486816125,0,0.996420196728359,1,1,0,0,0,0,3.96736472080556,-3.72727334982134
"41",0,0.0315697352813695,180.137882054099,31.4006473441685,0,0.99448217675982,1,1,0,0,0,0,3.93579498552419,-3.63825365648532
"42",0,0.0267985574010152,184.69885313727,30.1811407543196,0,0.991298200229192,1,1,3.34146449332203,1.20340902748236,1.21950658984892,0,3.96938219599162,-3.21240652491843
"43",0.0261935543094208,0.038517198878908,184.982851354807,29.8971425367835,0.00937661162476623,0.988357702957053,1,1,0,0,0.283998217536101,0,3.93086499711272,-2.89684644200914
"44",0.0189804645072718,0.0114774334680996,184.982851354807,29.898263353128,0.0234981365887595,0.994179798660426,1,1,0,0,0,0,3.91938756364462,-2.64661301964718
"45",0.0571552541550472,0.0291837397198728,184.982851354807,32.3973226463157,0.0304323595675884,0.994966749211015,1,1,0,0,0,0,3.89020382392474,-2.52373858846233
"46",0.03858472299888,0.0241305436266071,184.982851354807,32.3980738998471,0.0199813173655425,0.995145830214775,1,1,0,0,0,0,3.86607328029814,-2.70893105628259
"47",0.0333424898312779,0.0178321457824329,184.982851354807,34.7986306585122,0.0256938589211257,0.997485921978402,1,1,0,0,0,0,3.8482411345157,-2.60770481991765
"48",0.0213847212389354,0.00982253237199973,184.982851354807,38.7970841740442,0.0302841449197136,0.99775380585484,1,1,0,0,0,0,3.8384186021437,-2.52636495202267
"49",0.0171993056938926,0.0144618378161188,184.982851354807,42.8978937125162,0.0121491951457314,0.996302052816992,1,1,0,0,0,0,3.82395676432759,-2.84771626201764
"50",0.00657908867455998,0.0180367421460269,184.982851354807,43.2986262130641,0.00356318433867471,0.994895074456596,1,1,0,0,0,0,3.80592002218156,-2.99986037351868
"51",0,0.0253552555358323,184.982851354807,43.2986262130641,0,0.994728212393401,1,1,0,0,0,0,3.78056476664573,-3.07112682097268
"52",0,0.0267505985227076,184.982851354807,43.2986262130641,0,0.997171871513437,1,1,0,0,0,0,3.75381416812302,-3.52972919675076
"53",0,0.0197280754818123,184.982851354807,44.1000702708149,0,0.999078215247756,1,1,0,0,0,0,3.73408609264121,-4.11103468892109
"54",0,0.0422744332614186,184.982851354807,44.2013264749658,0,0.997648591326714,1,1,0,0,0,0,3.69181165937979,-4.69475707377113
"55",0,0.0286961841869924,184.982851354807,44.2013264749658,0,0.99771153959298,1,1,0,0,0,0,3.6631154751928,-5.45957733801933
"56",0,0.023229698908061,184.982851354807,44.3008418295058,0,0.998143614380302,1,1,0,0,0,0,3.63988577628473,-5.83159568458191
"57",0,0.0421545539111488,184.982851354807,47.8016017828123,0,0.99807674173403,1,1,0,0,0,0,3.59773122237359,-6.11597096728983
"58",0,0.017101002082575,184.982851354807,48.0017549474606,0,0.997738432690887,1,1,0,0,0,0,3.58063022029101,-5.82196977573917
"59",0,0.00476233335847759,188.906238362807,45.6334787525633,0,0.99651866611059,1,1,3.08322999450594,1.23769823737891,2.36827619489737,1.52811918140327,3.99141842003416,-5.10874623763423
"60",0,0.0107554183513928,192.893776095491,43.1176538062941,0,0.98638609328905,1,1,4.99360083416106,1.76817757884598,2.51582494626921,3.52188804774561,3.98542533504125,-4.44952693057185
"61",0,0.0168176079046489,191.450453736212,41.7613792443187,0,0.992877409944397,1,1,0.000629946851051989,0.000344827833360544,1.35627456197531,2.80022686810586,3.96895255496996,-3.93902777849335
"62",0,0.0192877665506361,189.583635824141,52.6609182762451,0,0.995792049644153,1,1,0,0,0,1.86681791207058,3.94966478841932,-3.89986301632694
"63",0,0.0250214269253835,188.339090549427,52.9633991277548,0,0.996535320078501,1,1,0,0,0,1.24454527471372,3.92464336149394,-3.87485449452749
"64",0,0.0324524088393591,187.509393699618,66.5617025938709,0,0.99912458353317,1,1,0,0,0,0.829696849809144,3.89219095265458,-3.75893580004108
"65",0,0.0322513719116583,186.956262466412,72.7611790425639,0,0.997426384902437,1,1,0,0,0,0.553131233206093,3.85993958074292,-4.05700895608546
"66",0,0.0388948843790807,186.587508310941,75.8600975967698,0,0.998115540308254,1,1,0,0,0,0.368754155470725,3.82104469636384,-4.28943257133506
"67",0,0.0532101431559138,186.341672207294,83.1591797775561,0,0.995411258941329,1,1,0,0,0,0.24583610364715,3.76783455320793,-4.16077390835544
"68",0,0.052433871365235,186.17778147153,84.8594887428766,0,0.993117350006415,1,1,0,0,0,0.163890735764767,3.71540068184269,-4.35824394666625
"69",0,0.0562397725189689,186.06852098102,84.8614238782363,0,0.995667979851896,1,1,0,0,0,0.109260490509845,3.65916090932372,-4.64236552756459
"70",0,0.0709605755098572,185.995680654013,85.0627375469527,0,0.992516733966576,1,1,0,0,0,0.0728403270065598,3.58820033381387,-4.67507076016427
"71",0,0.0858147663311406,185.947120436009,85.0644436422862,0,0.991992692202985,1,1,0,0,0,0.0485602180043732,3.50238556748273,-4.92010169183706
"72",0,0.0950708103358729,185.914746957339,85.0644436422862,0,0.983827772424524,1,1,0,0,0,0.032373478669579,3.40731475714685,-4.99674031531226
"73",0,0.0295197046555991,185.893164638226,85.0644436422862,0,0.996203127356584,1,1,0,0,0,0.0215823191130558,3.37779505249125,-4.82598864203707
"74",0,0.0289887665268414,185.878776425484,87.8659299676574,0,0.997905918992996,1,1,0,0,0,0.0143882127420341,3.34880628596441,-4.41011093015424
"75",0,0.103040165074327,185.869184283656,91.1658572770914,0,0.993023625666191,1,1,0,0,0,0.0095921418280227,3.24576612089009,-4.27304537638689
"76",0,0.0965662143759944,185.862789522437,91.1669345221428,0,0.988905018995812,1,1,0,0,0,0.0063947612186818,3.14919990651409,-4.27820032181001
"77",0,0.100758449385248,185.858526348292,91.1669345221428,0,0.992947160494406,1,1,0,0,0,0.00426317414579103,3.04844145712884,-4.03470285759647
"78",0,0.106921695497592,185.855684232194,91.1669345221428,0,0.993708998641269,1,1,0,0,0,0.00284211609719402,2.94151976163125,-3.73029749789023
"79",0,0.110370485843632,185.85378948813,91.1669345221428,0,0.989685422437115,1,1,0,0,0,0.00189474406479917,2.83114927578762,-3.43028958123893
"80",0.075405789475384,0.143081400082483,188.063134233601,87.8510226598712,0.01125092339887,0.977182761893077,1,1,0,0,3.31591186227158,1.10656711680039,2.68806787570514,-2.86363363737202
"81",0.25087087242317,0.183848681376593,189.018627907518,85.3112150321952,0.0369642148026556,0.970979034627887,1,1,0,0,2.53980762767593,1.58431395375891,2.50421919432854,-2.40799411369694
"82",0.390488784401725,0.230574855561374,188.376876334206,85.0124232185142,0.0506826822703935,0.979397103109813,1,1,0.32289478011031,0.176750002389771,0.298791813681074,1.26343816710307,2.45039434115694,-2.16490287016863
"83",0.368167382020901,0.177360965861641,187.534584222804,85.0148540185142,0.0566090607019241,0.984207027756848,1,1,0,0,0,0.84229211140205,2.2730333752953,-2.05988744436191
"84",0.495455217496027,0.248919064200716,186.973056148536,85.0155564818145,0.0645262013148473,0.977836545938755,1,1,0,0,0,0.56152807426803,2.02411431109458,-1.91959571270091
"85",0.441822682184023,0.206942268957382,186.598704099024,85.0156758391665,0.0622129601012413,0.980309242637242,1,1,0,0,0,0.374352049512017,1.8171720421372,-1.960586347006
"86",0.423987984122129,0.225036772113687,186.349136066016,85.015689255291,0.0529421646963853,0.979854859170208,1,1,0,0,0,0.249568033008008,1.59213527002351,-2.12486484158005
"87",0.356126343930684,0.215892898709683,186.182757377344,85.0163927786969,0.0437693104570445,0.978285015010219,1,1,0,0,0,0.166378688672002,1.37624237131383,-2.28740781870117
"88",0.345902351980348,0.222420591096234,186.071838251563,85.0180831474272,0.0433892923112776,0.971589161627147,1,1,0,0,0,0.110919125781332,1.1538217802176,-2.29414174024416
"89",0.407986388248333,0.251062382368405,185.997892167708,85.0181438354696,0.0504459532151722,0.969497438952199,1,1,0,0,0,0.0739460838542243,0.902759397849191,-2.16909770902715
"90",0.679590007188159,0.3517923707992,188.982670345957,80.4670304842427,0.0812271618111367,0.971981688730329,1,1,0,0,4.55111335122696,1.56633517297847,0.550967027049991,-1.62365469270666
"91",0.772999610548567,0.316107102537461,191.3152487643,75.4018276837493,0.111404098496524,0.969373934142365,1,1,0,0,5.06520280049332,2.73262438215009,0.23485992451253,-1.0889193746416
"92",0.771642730479246,0.267670527957765,190.689880372894,73.5744452852628,0.124747764378265,0.978864050410925,1,1,0,0,1.79457179504129,2.41994018644716,0,-0.852469615217141
"93",0.84763240793574,0.314119032763092,189.076586915263,73.4608692988073,0.108036956878869,0.974591854747384,1,1,0,0,0,1.61329345763144,0,-1.14858512410644
"94",0.44935528074314,0.139359711378726,188.001057943509,73.3217479906761,0.101229152067375,0.988824778338882,1,1,0,0,0,1.0755289717543,0,-1.26921942536611
"95",0.678336947830666,0.219187157571991,188.495094887423,72.1506020620783,0.11282136087958,0.991626439228673,1,1,0.645438459028071,0.353307814814126,1.17114592859781,1.32254744371149,0.134120657242134,-1.06380548521385
"96",0.239050744426082,0.0623169804805289,193.260964652588,71.8178512911498,0.119745671928967,0.994700451625264,1,1,8.13860132052992,4.24524984222516,0.332750770928518,3.7054823262938,3.93386377291211,-0.9411066934187
"97",0.957577783408859,0.351030621720048,192.855066093911,71.7600108353622,0.124853628953051,0.976923774382106,1,1,3.03879403249064,1.09702212081742,0.0578404557875813,3.50253304695528,3.64515013167259,-0.85059369495194
"98",1.1785772836395,0.4673192691582,191.58329896614,70.1651474197407,0.136107506704261,0.967772576540937,1,1,1.89396773327299e-05,1.03674268524188e-05,1.59486341562151,2.86664948306981,3.17784122994124,-0.651174981200504
"99",1.2926659150833,0.507795733057649,190.794098126281,68.4838619603283,0.146703595282394,0.964577926409336,1,1,0.00156276386947827,0.000855444357355568,1.68128545941242,2.4720490631405,2.67090094124095,-0.463412291595973
"100",1.4365186712176,0.553406891313011,191.092064424717,65.5652507038144,0.161653999654826,0.964301720669875,1,1,0.000387254280917216,0.000211979874850201,2.91861125651386,2.62103221235859,2.11770602980279,-0.198491126116481
"101",1.48192808602727,0.532590191212253,192.959179265999,60.1435462295327,0.186006477603035,0.962726385638574,1,1,0,0,5.42170447428166,3.55458963299962,1.58511583859054,0.233034783125776
"102",0.672103795419189,0.16808145959082,192.395946173322,57.4338062355486,0.196462312283237,0.991157469177502,1,1,0,0,2.70973999398416,3.27297308666113,1.41703437899972,0.418312173658959
"103",1.32154184099499,0.378570830074147,192.710684466705,53.8184351165356,0.209858132453173,0.983963165055612,1,1,0.12970940772249,0.0710018852491008,3.61537111901301,3.43034223335259,1.10946543417467,0.655686107070232
"104",1.95725386835577,0.622964800297073,194.015197421206,48.5596016808956,0.229099575998577,0.978818167789694,1,1,0.128278229464396,0.0702184697957695,5.25883343563999,4.08259871060319,0.556719103673366,0.99664448669479
"105",0.69096385556838,0.137842208454977,195.038632104925,46.8206224615141,0.231435933894762,0.99770522650282,1,1,3.87877151679969,2.1232082928981,1.73897921938151,4.59431605246254,2.54208518811649,1.03804474861517
"106",1.04930892098962,0.243739229446657,196.865740798763,44.6321077692788,0.235492724051878,0.99378859616504,1,1,5.14646440098402,2.33495681466487,2.18851469223531,5.50787039938147,3.75244152394598,1.10993107019928
"107",2.06260859973206,0.626849259328692,199.508078201909,39.5159234656026,0.251775057604461,0.978693944357276,1,1,4.35519220042398,1.62687807356398,5.11618430367619,6.82903910095437,3.36933149406395,1.39845402075105
"108",1.01910658166033,0.236053471967445,198.051650442254,34.936375582289,0.264258746552653,0.992628109468537,1,1,0.0648495781594363,0.035498136856657,4.57954788331357,6.10082522112725,3.16877615895316,1.61966498891301
"109",1.87418422680276,0.519060151512048,202.109204531623,28.020293686794,0.285653548022019,0.981253747816326,1,1,5.27107445968431,2.15734502819545,6.91608189549498,8.12960226581127,3.47712060188059,1.99878087095017
"110",2.81075951123821,0.93049502019176,204.83715776381,16.2508394196302,0.325973218679226,0.956944252491607,1,1,0.452077846929179,0.247463772866805,11.7694542671638,9.49357888190517,2.79408935455564,2.71324543499589
"111",2.27178095042365,0.642299977429988,206.061017515789,4.92147090975671,0.36071045992662,0.971336708161528,1,1,0,0,11.3293685098735,10.1055087578946,2.15178937712565,3.3287893498997
"112",3.47312065187668,1.09342087917317,202.647554956442,0,0.396914296587287,0.958536034092706,1,1,0.0638440091173709,0.0349476964607875,4.92147090975671,8.3987774782211,1.09331619441327,3.97032133552673
"113",3.68049285874543,1.12107954620336,197.029861069768,0,0.424872277589646,0.96045896607486,1,1,0,0,0,5.58993053488404,0,4.46573675888853
"114",3.4305973234539,1.02750402654765,192.618564733135,0,0.451897029258663,0.95311238288418,1,1,0.000316698353253732,0.000173358128227748,0,3.3842823665673,0,4.9446153584635
"115",2.9376879685241,0.740596375699418,192.559519370955,0,0.47613720129112,0.980887812239509,1,1,3.29571432329844,1.80404748048263,0,3.35475968547767,1.06345110478322,5.37415120687864
"116",3.40749333991741,0.928977423379168,190.409453030677,0,0.499429106944196,0.96829985991601,1,1,0.129660175059848,0.0709749356860368,0,2.2797265153384,0.205448617090085,5.78688377505115
"117",4.2511026678885,1.14152444317058,188.265922634814,0,0.501274564493942,0.974641927619461,1,1,0.000327484982099116,0.000179262641993959,0,1.2079613174068,0,5.81958528283265
"118",3.51331165005145,1.00018135931845,186.793827516997,0,0.502070120900996,0.953195001062094,1,1,0,0,0,0.471913758498384,0,5.83368254236566
"119",2.99877102797674,0.739617676454353,186.052887637014,0,0.502749071151939,0.979749056469198,1,1,0.0647034613091103,0.0354181536694544,0,0.101443818506993,0,5.84571354081236
"120",3.16616290584854,0.785235856767994,188.225737347232,0,0.512545118156183,0.980182599125917,1,1,3.36071838383433,1.83963017974813,0,1.1878686736161,1.05439432298014,6.01929949372757
"121",4.91704751367472,1.45625363175231,187.166966000391,0,0.506226033832529,0.959296609562197,1,1,0.00101523219739812,0.000555729929282186,0,0.658483000195578,0,5.90732531951242
"122",4.75695839279868,1.44014822654663,185.726817773845,0,0.493935672700978,0.951378158152877,1,1,0,0,0,0,0,5.68954012026133
"123",4.30604835034434,1.30890603664035,184.417911737204,0,0.492793193002573,0.945199309303726,1,0.999501420903293,0,0,0,0,0,5.6692953800056
"124",1.86386127450655,0.438351294494787,183.979560442709,0,0.490343702756876,0.982101875084234,1,0.989951625047494,0,0,0,0,0,5.62589041285184
"125",4.7178736362998,1.398469435804,187.360930583237,0,0.497648705190433,0.961647235538632,1,1,4.13683543214599,2.26447040199317,0,0.755465291618454,0.866000966189169,5.75533505597447
"126",4.70200304227326,1.45009549258287,186.468026182232,0,0.511187055521369,0.948332090020879,1,1,0.000131328397159843,7.18881070295313e-05,0,0.309013091115806,0,5.99523462383866
"127",5.02013955027717,1.56386374425745,184.904216800674,0,0.51166534516983,0.947567343605453,1,1,3.51318226921845e-05,1.92308768282945e-05,0,0,0,6.00370991640938
"128",4.84937423158328,1.56667097522016,183.337545825454,0,0.523207441620182,0.930029250086106,1,0.993499713259919,0,0,0,0,0,6.20823586550963
"129",4.92011842805402,1.52112929409193,181.817906007512,0,0.537962856378847,0.944762707206695,1,1,0.000962571992679224,0.000526904157286953,0,0,0,6.46970181503317
"130",5.43266067279678,1.75756252451243,180.060343482999,0,0.563044099179645,0.933591591291319,1,0.970981948655593,0,0,0,0,0,6.91414143746332
"131",5.29716351965659,1.7000506467283,178.360292836271,0,0.597900854815164,0.924381564613007,1,0.958158749095769,0,0,0,0,0,7.53180314732471
"132",4.71364764192761,1.30021202948324,177.062649535374,0,0.585157699530329,0.959793275107346,1,1,0.00166003745260091,0.000908691133421486,0,0,0,7.30599443567744
"133",5.04087962634477,1.40723973569014,176.555233097239,0,0.557629718385025,0.960152435673113,1,1,0.581509616388641,0.31831368116652,0,0,0,6.81819860978265
"134",3.72179217079053,0.982067917612963,175.573165179626,0,0.551748180840608,0.965264604425848,1,0.932585417092525,0,0,0,0,0,6.71397776449557
"135",0.79425508142186,0.215798099105202,175.65572737552,0,0.559743853229988,0.946102905720513,1,1,0.192814946181241,0.105545348818197,0,0,0,6.85566107923539
"136",1.74369550887927,0.483608313614647,175.172119061905,0,0.574567409281636,0.940919721966476,1,0.926022611380676,0,0,0,0,0,7.1183344924706
"137",2.50634096705835,0.718746121726791,174.454262666494,0,0.581903460484879,0.933927511123412,1,1,0.0005749844553073,0.000314741860537129,0,0,0,7.24832931979206
"138",5.29267018143432,1.72005722451569,173.333197114193,0,0.612030908805168,0.916488731539084,1,1,0.387097576241861,0.211894095972841,0,0,0,7.78218770402758
"139",5.94261846515532,1.98274099546853,171.351288401575,0,0.647521859621755,0.910163436973444,1,1,0.000537861691881724,0.000294421158784243,0,0,0,8.41108735249749
"140",6.0798368435354,2.00212760741384,169.349160794162,0,0.686712755992255,0.898484035729535,1,0.894617367364515,0,0,0,0,0,9.10555003618276
"141",6.80587674567735,2.28929692186788,167.059863872294,0,0.72085533661432,0.890659287205206,1,0.880009817706376,0,0,0,0,0,9.71055656480574
"142",6.99179888848251,2.19657622254574,164.863287649748,0,0.740060804955626,0.916686087332942,1,0.863307076909746,0,0,0,0,0,10.0508774638137
"143",3.98556108939385,0.984331501989476,163.878963901733,0,0.74312955376381,0.972741833936465,1,1,5.01099578227705e-06,2.74297873812026e-06,0,0,0,10.1052556926947
"144",7.32808601025616,1.98620813682648,161.89306632678,0,0.745564763619378,0.970358811024792,1,1,0.000200700199931325,0.000109861673221754,0,0,0,10.1484076113354
"145",6.75131484106989,1.95707562365741,161.836266621231,0,0.756019724659585,0.948311052219693,1,1,1.22805079972266,0.672225118385584,0,0,0,10.3336695209679
"146",5.55470877438592,1.50695932435671,163.829744485766,0,0.762185928158883,0.957353467453542,1,1,2.26215290539326,1.23828428349845,0,0,0,10.4429346469754
"147",3.51357029109224,0.737931867316039,170.874264594116,0,0.751072677327763,0.989724328178288,1,1,7.0445201083506,3.85611357842448,0,0,3.11818171110844,10.246007842248
"148",7.60781164578655,2.30798829015847,176.595840197338,0,0.751338323034537,0.942588616359723,1,1,5.72157560322184,2.3346082561454,0,0,1.68819246323417,10.250715084172
"149",7.06716747218903,2.10738370748735,179.6337959563,0,0.758246560666233,0.941336342166693,1,1,3.03795575896243,1.66295251807163,0,0,1.24376127381845,10.3731290550057
"150",3.5801288763857,0.84612428753187,179.6337959563,0,0.75878330842708,0.978275652428311,1,1,0,0,0,0,0.39763698628658,10.3826402253279
"151",5.20534377351811,1.36259432970896,181.766126321841,0,0.75674779934239,0.963811586712323,1,1,2.13233036554008,1.16722047063205,0,0,0.202263127209672,10.3465710043472
"152",6.81292756976832,1.85707883736742,180.211185813577,0,0.74967210281015,0.963161648645618,1,1,0.0645442171792312,0.0353309847151373,0,0,0,10.2211896617958
"153",6.96147268703782,1.96342876418538,178.8490909586,0,0.748087563016907,0.956972275810592,1,1,0.388611243802546,0.212722665406131,0,0,0,10.1931116166596
"154",6.02356389227116,1.50538322730569,177.343707731295,0,0.742737804602791,0.975308890381613,1,0.949321434564377,0,0,0,0,0,10.0983138975615
"155",5.66498892691223,1.44594244218922,182.061416636823,0,0.734958192484388,0.971541202023657,1,1,4.7177089055282,2.58243586360078,0,0,1.13649342141156,9.96045917082336
"156",3.13609891942012,0.668733773484145,183.159952000871,0,0.710536416143958,0.98812809415908,1,1,1.0985353640484,0.601329411873642,0,0,1.06908905980105,9.52770529407093
"157",5.8625915325701,1.58097490359418,184.387966495288,0,0.708527300121347,0.963716485359281,1,1,1.22801449441647,0.672205245153339,0,0,0.16031940136021,9.49210375815027
"158",6.20532963919672,1.71155895007517,182.938457297591,0,0.714311538315573,0.961534684265635,1,1,0.0657431048481093,0.0359872461705466,0,0,0,9.59460045895195
"159",4.72156280236216,1.10584522543701,181.833634131539,0,0.712971408093193,0.98286825674531,1,1,0.000660504525777817,0.000361554858427257,0,0,0,9.57085335141138
"160",3.79643911800378,0.746539675847396,186.403885940535,0,0.705349595053335,0.994096223973788,1,1,4.84719477926367,2.65331538814548,0,0.27694297026746,1.90677571229808,9.43579482434509
"161",6.87752273532032,2.11907247398536,190.158970241753,0,0.722716364302541,0.93640832242949,1,1,5.90956942209511,2.82964779179748,0,2.15448512087667,1.87710827940728,9.74353397544102
"162",7.41053529828918,2.4721848001117,188.392711968668,0,0.747843280370986,0.909586466646526,1,1,0.0647374649590324,0.0354367669935935,0,1.27135598433385,0,10.1887829281739
"163",7.04021666233029,2.33272258305243,185.989992923744,0,0.78847578987139,0.897552137436543,1,1,0,0,0,0.0699964618717577,0,10.908790996521
"164",6.21516935997285,1.72847612866252,184.261516795081,0,0.798106107402401,0.952001895692394,1,1,0,0,0,0,0,11.0794402231705
"165",7.28493951887216,2.14933865332421,182.213808017669,0,0.809885390730183,0.940725804252684,1,1,0.0656781729431248,0.0359517029686489,0,0,0,11.2881691237388
"166",7.49485358639638,2.26002440024888,179.95378361742,0,0.813425889497493,0.930946383539398,1,0.973870454988412,0,0,0,0,0,11.3509067618956
"167",7.76817108440835,2.261311308414,177.692472309006,0,0.805729204761873,0.94446550597099,1,0.957381286898928,0,0,0,0,0,11.2145215083804
"168",6.79418080449357,1.79178643891265,175.900685870093,0,0.787573203181212,0.963772570898634,1,0.940882729510352,0,0,0,0,0,10.8927971603711
"169",6.0590266215364,1.6447858268471,174.257189386396,0,0.766836147825259,0.955295350311928,1,1,0.00083323630589294,0.00045610684386879,0,0,0,10.5253365394636
"170",7.30930173490177,2.20951883662415,172.048432121853,0,0.763124733085051,0.935998318123871,1,1,0.000492164951030829,0.000269407130834205,0,0,0,10.4595702702671
"171",6.07755895479688,1.60268195519803,171.646267612758,0,0.767011909187259,0.966411744081725,1,1,0.775832812339735,0.424684633762935,0,0,0,10.5284510307982
"172",6.99730847935217,2.06439656763344,169.581871045125,0,0.791975105743985,0.936980912462054,1,0.896769539613433,0,0,0,0,0,10.9707988737834
"173",7.88820686629639,2.6894127658521,166.892458279272,0,0.826135231002055,0.875982453035104,1,0.881707674793163,0,0,0,0,0,11.5761162933564
"174",7.9078158411733,2.71273805554487,164.181541798441,0,0.874148360084583,0.87499131590536,1,1,0.00117719025003255,0.000644384463060644,0,0,0,12.4269089406988
"175",8.24002565649236,2.49956104994899,162.8826491998,0,0.898782786644558,0.930430719510462,1,1,0.775930399254254,0.424738052054084,0,0,0,12.8634309793416
"176",7.88124436542562,2.30906913362375,160.574135712873,0,0.914503963961305,0.936538496205379,1,1,0.000359085942848338,0.00019656075342839,0,0,0,13.1420102413943
"177",7.610315533126,2.18717172274231,158.38696399013,0,0.933234353156759,0.93075622243253,1,0.8159871179785,0,0,0,0,0,13.4739127379378
"178",4.843358962419,1.06117276597707,158.327456002139,0,0.942417386921271,0.986168380415224,1,1,0.647324538472047,0.35434023951333,0,0,0,13.6366360962449
"179",6.72581288139938,1.70317273839039,159.625766523703,0,0.945298531097621,0.968528736682025,1,1,1.93970458848472,1.06177867147,0,0,0,13.6876899710498
"180",8.57297172203781,2.52993840085126,157.195281811726,0,0.958697135529245,0.934333297957676,1,1,0.0642718149470455,0.0351818739268695,0,0,0,13.9251132415782
"181",9.08193085779986,2.83935598043223,154.656674828616,0,0.995227086213599,0.91449469340465,1,1,0.194358641899419,0.106390355423085,0,0,0,14.572423967705
"182",8.43013356105022,2.3908049836579,152.265869844958,0,1,0.933857913517214,0.993063529179452,0.772813244646554,0,0,0,0,0,15.0688627947817
"183",8.978861361507,2.44468117031574,155.220437150348,0,1,0.954484707480435,0.970648864533826,1,3.48925718907879,1.90999128662752,0,0,0,15.0663906354706
"184",7.48843101904339,2.0119326785408,153.309611966906,0,1,0.954327547107339,0.99834900560595,1,0.0653405850330707,0.0357669100652503,0,0,0,15.0836607885771
"185",9.17289654898071,2.70644747857254,151.503052409008,0,1,0.932316237505622,0.980434325832382,1,0.581551378994038,0.318336541680404,0,0,0,15.286997343526
"186",9.1224637509187,2.62471014170691,148.976814745519,0,1,0.939072930258884,0.963497174149403,1,0.0636377088577399,0.0348347693599829,0,0,0,15.4913468587746
"187",8.97499666985743,2.52804951434887,147.5500107522,0,1,0.939812778964805,0.939812778964805,1,0.711678462009202,0.389567059021212,0,0,0,15.6213083229008
"188",9.74003449334654,2.86915415532728,147.582137749742,0,1,0.926435973560818,0.926435973560818,1,1.87494910925805,1.02633204361137,0,0,0,15.7107383525613
"189",8.889499260065,2.47808502188436,145.204173149436,0,1,0.926737175825704,0.926737175825704,1,0.064702690075555,0.0354177315024169,0,0,0,15.6698738218003
"190",7.45241182416302,1.80697550478958,149.66322117789,0,1,0.904442894435389,0.904442894435389,1,4.45904802845437,2.44084698246333,0,0,0.633871477673752,15.4457227500568
"191",7.90802207946953,1.78940564787895,149.006743939551,0,1,0.946248088451517,0.946248088451517,1,0.3225148824151,0.176542049450694,0,0,0,15.0861739568419
"192",9.58533686732387,2.6928187476314,155.792513966196,0,1,0.940093376023927,0.940093376023927,1,6.78577002664537,3.71447586739017,0,0,1.02165711975877,14.9488474936649
"193",9.00571772695813,2.78753063190448,154.129015065348,0,1,0.912651957963248,1,1,0.0661594572013212,0.0362151540958468,0,0,0,15.1359620956442
"194",8.74409644531175,2.61393203055183,151.61558504953,0,1,0.925371898145097,0.98811652734472,1,0.0649492941482793,0.0355527205859458,0,0,0,15.4370595616447
